id,station_name,province,lon,lat,elev (m),RL50 (mm)
4367,LAC LA RONGE,SK,-105.333,55.1333,366,88.52098155
4369,LA RONGE A,SK,-105.267,55.15,379,68.23144898
4373,LOON LAKE CDA EPF,SK,-109.1,54.05,543,73.0718589
4378,MEADOW LAKE A,SK,-108.517,54.1333,481,65.74619814
438,TASU SOUND,BC,-132.05,52.7667,15,270.5556803
439,TLELL,BC,-131.95,53.5,5,60.30545474
4391,SPIRITWOOD,SK,-107.533,53.3667,589,57.78766631
4396,STONY RAPIDS A,SK,-105.833,59.25,245,69.1450583
4397,URANIUM CITY A,SK,-108.483,59.5667,318,50.07941169
440,SEWALL MASSET INLET,BC,-132.299,53.7637,3,68.55941222
4400,WASKESIU LAKE,SK,-106.083,53.9167,532,85.87829879
4401,WHITESAND DAM,SK,-103.15,56.2333,344,64.78857174
4407,AYLSHAM,SK,-103.8,53.2,362,72.26800589
4408,CHOICELAND,SK,-104.483,53.5,442,58.06231278
4409,CODETTE ELKHORN,SK,-104.167,53.25,398,82.64764297
441,ADDENBROKE ISLAND,BC,-127.864,51.6035,21,205.6590554
4425,SMOKY BURN,SK,-103.167,53.3667,319,87.29769656
4435,ARCHERWILL,SK,-104.017,52.4333,556,93.19256353
4438,ARRAN 23N,SK,-101.633,52.2,450,69.61632172
4443,HUDSON BAY,SK,-102.4,52.8667,372,74.85128767
445,BELLA BELLA,BC,-128.15,52.1667,12,127.3733493
4451,LINTLAW,SK,-103.267,52.0833,610,79.71491673
4456,PELLY,SK,-101.867,52.0833,509,87.87056836
4457,PELLY 2,SK,-101.9,51.7333,499,65.47240821
4459,PORCUPINE PLAIN,SK,-103.15,52.65,465,82.97195969
4461,PRAIRIE RIVER,SK,-102.983,52.8667,467,62.69365742
4462,SOMME CDA EPF,SK,-103.017,52.6167,439,80.25771103
4464,ALEXANDER,MB,-100.3,49.8333,427,89.53442268
4466,BALDUR,MB,-99.2924,49.2764,450,98.30771139
4468,BEDE,MB,-100.933,49.3667,442,94.95952031
4470,BELMONT,MB,-99.45,49.3,482,75.48503886
4471,BINSCARTH,MB,-101.267,50.5833,526,72.29780775
4473,BIRTLE,MB,-101.05,50.4333,522,76.12972989
4474,BOGGY CREEK,MB,-101.391,51.5386,609,71.65980322
4475,BRANDON A,MB,-99.9519,49.91,409,97.84020634
4477,BRANDON CDA,MB,-99.9833,49.8667,363,97.8981484
4484,CARBERRY,MB,-99.35,49.8667,385,80.44670376
4489,CYPRESS RIVER,MB,-99.0833,49.55,374,93.95202307
449,BELLA COOLA,BC,-126.685,52.3706,18,127.3279462
4491,DELORAINE,MB,-100.5,49.1833,500,93.90095604
4492,DELORAINE 2,MB,-100.4,49.1667,533,117.6870081
4499,FOXWARREN,MB,-101.15,50.5167,533,89.69064103
450,BELLA COOLA A,BC,-126.596,52.3875,36,128.5104814
4501,ELKHORN 2 EAST,MB,-101.203,49.9267,498,105.4059996
4502,GLENBORO,MB,-99.3333,49.5667,372,98.81267963
4503,GOODLANDS CDA EPF,MB,-100.6,49.1333,500,80.2565846
451,BELLA COOLA BC HYDRO,BC,-126.817,52.3667,14,151.6677401
4513,KENTON,MB,-100.583,49.9833,449,89.07145006
4514,LYLETON,MB,-101.183,49.05,460,87.89196604
4520,MINNEDOSA,MB,-99.8333,50.2667,521,75.01282288
4524,OAKNER,MB,-100.633,50.1,503,70.53524289
4526,PIERSON,MB,-101.267,49.1833,469,79.11686208
4531,PORTAGE SOUTHPORT A,MB,-98.2667,49.9,270,93.94657108
4532,PORTAGE LA PRAIRIE CDA,MB,-98.2667,49.95,259,92.61681162
4538,RESTON,MB,-101.1,49.55,464,88.31590053
4541,RIVERS A,MB,-100.317,50.0167,473,123.8727972
4546,ROSSBURN,MB,-100.817,50.6667,590,77.38850108
4548,RUSSELL,MB,-101.283,50.7667,567,65.69801308
455,BOAT BLUFF,BC,-128.524,52.6431,11,251.7090196
4550,ST ALPHONSE,MB,-99.0167,49.45,403,80.88986934
4552,SANDY LAKE,MB,-100.1,50.5,625,70.81278788
456,BONILLA ISLAND,BC,-130.638,53.4928,16,95.74514753
4561,SOMERSET,MB,-98.6167,49.45,488,81.8366196
4562,SOURIS,MB,-100.25,49.65,433,87.23936744
4563,SOURIS,MB,-100.267,49.6167,427,113.7932337
4565,STRATHCLAIR,MB,-100.4,50.4,579,67.8890971
4575,TURTLE MOUNTAIN 6,MB,-100.317,49.3,503,91.28427383
4578,VIRDEN,MB,-100.95,49.8333,445,88.30231098
4581,WASAGAMING,MB,-99.9419,50.655,627,75.56564995
4583,WASKADA,MB,-100.75,49.0333,469,77.48060135
4587,ROBLIN FRIESEN 3 NORTHWEST,MB,-101.4,51.2667,556,80.42382619
4588,RIVERS PETTAPIECE,MB,-100.179,50.1082,488,90.24199255
4590,ROSSBURN 4 NORTH,MB,-100.817,50.75,610,82.182345
4592,ALTONA,MB,-97.55,49.1,248,107.2115912
4598,BOISSEVAIN,MB,-100.05,49.2333,510,124.4304735
4599,BOISSEVAIN 2,MB,-100.083,49.2167,526,140.2394545
4600,CARMAN,MB,-98.15,49.4333,282,88.8813452
4609,DEERWOOD,MB,-98.3167,49.4,338,120.4098294
4614,DUGALD,MB,-96.8167,49.8667,243,97.33389094
4615,ELM CREEK,MB,-98.0167,49.7167,252,93.51372081
4616,EMERSON,MB,-97.1833,49.0333,238,104.6972286
4619,FANNYSTELLE,MB,-97.8667,49.8,244,73.26794806
462,DRYAD POINT,BC,-128.112,52.185,4,138.2720864
4623,GLENLEA,MB,-97.1167,49.65,234,105.9323092
4626,GRAYSVILLE,MB,-98.1667,49.5,284,86.62403236
4627,GREEN RIDGE,MB,-96.9833,49.1667,252,104.9589688
4628,GRETNA (AUT),MB,-97.56,49.0308,253,98.25168274
4629,GROSSE ISLE,MB,-97.4333,50.05,245,91.09254133
4632,HOLLAND,MB,-98.875,49.6061,375,106.871142
4635,KILLARNEY,MB,-99.65,49.1833,496,75.08888997
4639,MANITOU STRANGE,MB,-98.5167,49.25,488,78.04957419
464,EGG ISLAND,BC,-127.835,51.2472,14,186.3507107
4644,MARQUETTE,MB,-97.8071,50.0134,244,86.2394107
4647,MIAMI ORCHARD,MB,-98.2833,49.3667,330,91.9121967
4648,MIAMI THIESSEN,MB,-98.25,49.45,297,84.75849151
465,ETHELDA BAY,BC,-129.683,53.05,10,135.6226797
4654,MORRIS,MB,-97.3667,49.35,235,101.8315967
4656,MORRIS 2,MB,-97.4833,49.4333,238,103.1464333
4657,MYRTLE,MB,-97.7833,49.4,248,94.68196947
4658,MYRTLE 2,MB,-97.7667,49.3333,252,82.39146481
466,FALLS RIVER,BC,-129.733,53.9833,18,150.4684486
4661,NINETTE,MB,-99.6333,49.4,417,71.66423982
4663,NIVERVILLE,MB,-97.05,49.6,237,81.27776435
4664,OAKBANK,MB,-96.85,49.9333,246,108.9938061
4666,PEACE GARDENS,MB,-100.05,49,693,90.75002548
4674,PILOT MOUND (AUT),MB,-98.9049,49.191,470,86.78305724
4677,PINEY,MB,-96.0058,49.0309,326,88.48192393
4678,PLUM COULEE,MB,-97.8,49.05,265,103.2937817
4679,RATHWELL,MB,-98.55,49.6833,324,94.38017041
4681,ROLAND,MB,-98,49.4167,267,69.72211271
469,GREEN ISLAND,BC,-130.708,54.5686,12,146.4195741
4690,ST CLAUDE,MB,-98.3667,49.65,311,90.28483973
4694,ST LABRE,MB,-96.035,49.3525,352,111.5805812
4699,SCHANZENFELD,MB,-97.95,49.1333,277,100.7059029
47,GALIANO NORTH,BC,-123.573,48.985,6,82.57791053
4700,SELKIRK,MB,-96.8681,50.1672,226,111.7045616
4701,SNOWFLAKE,MB,-98.65,49.0667,474,103.8030925
4702,SPERLING,MB,-97.7,49.5,243,78.28896787
4704,SPRAGUE,MB,-95.6,49.0167,329,90.51401114
4705,STARBUCK,MB,-97.6167,49.7333,238,94.04127255
4706,STEINBACH,MB,-96.7667,49.5333,254,86.87418229
4707,STONEWALL,MB,-97.3333,50.1167,252,105.938339
4709,STONY MOUNTAIN,MB,-97.1667,50.1167,236,95.14364038
471,HARTLEY BAY,BC,-129.25,53.4167,2,286.9405047
4715,TURTLE MOUNTAIN 11,MB,-100.117,49.1333,579,84.74136557
474,IVORY ISLAND,BC,-128.407,52.2697,10,128.9939812
4741,WINNIPEG STP,MB,-97.1,49.95,233,81.25436745
475,KEMANO,BC,-127.943,53.5631,66,142.1005428
4753,ZHODA,MB,-96.5167,49.25,305,100.029509
476,KILDALA,BC,-128.483,53.8333,30,135.4476413
4763,ARBORG,MB,-97.0833,50.9333,224,74.40115865
4766,BEAUSEJOUR 2,MB,-96.4667,50.0333,251,89.89659157
4772,BISSETT,MB,-95.7,51.0333,259,80.27969512
4775,BROAD VALLEY,MB,-97.4667,50.9833,259,90.45934062
4780,FALCON LAKE TCPL 45,MB,-95.3667,49.6833,338,97.0957813
4781,FISHER BRANCH,MB,-97.55,51.1,247,77.52635849
4782,FISHER BRANCH SOUTH,MB,-97.5283,51.0528,259,70.72604619
4796,GRAND RAPIDS HYDRO,MB,-99.2833,53.1581,222,89.61178374
4797,GREAT FALLS,MB,-96,50.4667,249,74.2425146
4802,HODGSON 2,MB,-97.4651,51.1861,232,88.09338614
4804,INDIAN BAY,MB,-95.1972,49.6239,327,80.76909621
4810,NARCISSE,MB,-97.65,50.6667,271,80.54969215
4814,PINAWA WNRE,MB,-96.0583,50.1806,267,87.07685627
4815,PINE DOCK,MB,-96.8,51.6333,220,97.19891912
4816,PINE FALLS,MB,-96.2167,50.5667,231,80.11493379
4818,RENNIE,MB,-95.5331,49.85,323,107.2212888
482,KITIMAT 2,BC,-128.705,54.0097,17,182.5354092
4827,OSTENFELD,MB,-96.4833,49.8167,274,79.53739109
4830,ALONSA,MB,-99.05,50.8333,274,96.39335196
4831,AMARANTH,MB,-98.7167,50.6333,259,64.95864133
4832,ASHERN,MB,-98.3667,51.1333,263,78.15114647
4838,BEAVER,MB,-98.7,50.05,268,103.6538656
4840,BIRCH RIVER,MB,-100.917,52.5167,268,88.54457867
4843,DAUPHIN A,MB,-100.05,51.1,304,100.5612909
4848,DELTA MARSH CS,MB,-98.3822,50.1826,248,92.97153308
4851,DURBAN CDA EPF,MB,-101.4,51.9333,419,75.79256702
4856,ETHELBERT,MB,-100.383,51.5333,343,96.66661935
4859,GILBERT PLAINS,MB,-100.467,51.1,404,83.92851368
4862,COWAN,MB,-100.65,52.0333,366,80.34940733
4870,GRASS RIVER,MB,-98.9667,50.5167,270,84.51437718
4882,LANGRUTH,MB,-98.55,50.4,250,108.8538989
4885,LUNDAR,MB,-97.9333,50.75,267,83.73185119
4888,MACDONALD,MB,-98.5,50.1667,250,88.6213746
489,MCINNES ISLAND,BC,-128.719,52.2617,26,158.4418151
4891,MACGREGOR,MB,-98.7,49.9,301,111.6488925
4892,MAFEKING,MB,-101.098,52.6664,325,118.0971663
4893,MAGNET,MB,-99.4833,51.3167,264,72.11560015
4894,MCCREARY,MB,-99.4167,50.7333,297,94.37016447
4904,NEEPAWA MURRAY 6 SOUTHWEST,MB,-99.5667,50.15,412,92.16377996
4905,NEEPAWA WATER,MB,-99.4667,50.2167,358,94.75707189
4909,OCHRE RIVER,MB,-99.7833,51.0667,280,104.9867796
4913,PINE RIVER,MB,-100.567,51.8,378,89.28750187
4917,RORKETON WEST,MB,-99.7333,51.4333,266,66.66783598
4919,ST AMBROISE,MB,-98.0333,50.2333,252,95.53729162
4921,STE ROSE,MB,-99.3833,51.0333,274,86.71967925
4923,STEEP ROCK,MB,-98.8,51.45,250,80.86842166
4924,SWAN RIVER,MB,-101.217,52.05,347,79.78692291
4925,SWAN RIVER 2,MB,-101.183,51.9833,412,94.6095176
4927,VOGAR,MB,-98.75,50.9167,250,91.32903233
4928,MCCREARY,MB,-99.53,50.7119,351,98.18979073
4938,FLIN FLON,MB,-101.883,54.7667,320,75.70121336
4939,FLIN FLON A,MB,-101.683,54.6833,304,77.68363154
494,OCEAN FALLS,BC,-127.683,52.35,5,233.53858
4945,PASQUIA PROJECT,MB,-101.533,53.7167,262,74.82011915
4946,THE PAS,MB,-101.25,53.8167,271,72.9160292
4947,THE PAS A,MB,-101.1,53.9667,270,76.72148192
4952,WANLESS,MB,-101.367,54.1833,271,80.67410259
4954,BROCHET A,MB,-101.681,57.8862,346,63.41528435
4957,CHURCHILL A,MB,-94.0664,58.7392,29,60.37281099
4964,CROSS LAKE A,MB,-97.7667,54.6167,216,56.8409431
4966,CROSS LAKE JENPEG,MB,-98.0303,54.5397,219,64.43552515
4970,GILLAM A,MB,-94.7106,56.3575,145,61.67923022
4976,ISLAND LAKE A,MB,-94.65,53.85,236,72.14843863
4988,LYNN LAKE A,MB,-101.076,56.8639,357,62.73839456
5,BAMBERTON OCEAN CEMENT,BC,-123.517,48.5833,85,106.6607125
500,PRINCE RUPERT A,BC,-130.445,54.2925,35,126.1401039
5018,THOMPSON A,MB,-97.8625,55.8033,224,74.16865278
5021,THOMPSON ZOO,MB,-97.8661,55.752,206,66.24982269
5022,WABOWDEN,MB,-98.6333,54.9167,233,65.74419211
5029,NORWAY HOUSE A,MB,-97.85,53.95,224,72.26784402
5030,NORWAY HOUSE FORESTRY,MB,-97.8,54,217,65.50270216
5034,BIG TROUT LAKE,ON,-89.8667,53.8333,224,80.94137462
5037,CENTRAL PATRICIA,ON,-90.15,51.5,345,80.32185493
5039,EAR FALLS,ON,-93.2167,50.6333,361,74.11966535
5044,LANSDOWNE HOUSE,ON,-87.8833,52.2333,254,69.01499409
505,PRINCE RUPERT R PARK,BC,-130.333,54.3,91,155.55879
5060,RED LAKE A,ON,-93.7931,51.0669,386,73.93403878
5072,BARWICK,ON,-93.9667,48.6333,335,97.39501829
5080,FORT FRANCES,ON,-93.4167,48.6167,343,106.2302735
5081,FORT FRANCES A,ON,-93.4333,48.65,342,104.0775862
5085,MINE CENTRE,ON,-92.6167,48.7667,343,103.3867754
5087,MOOSE LAKE,ON,-91.6,48.8333,396,90.49849105
5090,SLEEMAN,ON,-94.4167,48.7167,335,111.5838797
5093,STRATTON ROMYN,ON,-94.1667,48.7,366,116.6986818
5096,EMO RADBOURNE,ON,-93.8333,48.6833,350,110.8630792
5098,DRYDEN,ON,-92.8333,49.7833,372,84.34232197
5099,DRYDEN A,ON,-92.75,49.8333,413,89.66047947
51,JAMES ISLAND,BC,-123.35,48.6,54,74.43345065
5105,IGNACE,ON,-91.65,49.4167,446,83.87073083
5106,IGNACE TCPL 58,ON,-92,49.4833,473,103.7891939
5110,KENORA A,ON,-94.3653,49.7903,410,121.8954981
5117,RAWSON LAKE,ON,-93.7167,49.65,358,105.5131152
5123,SIOUX LOOKOUT A,ON,-91.9,50.1167,383,80.95835999
5136,AGUASABON,ON,-87.1667,48.7833,189,88.39500241
5138,ARMSTRONG (AUT),ON,-88.9053,50.2936,322,71.53267683
5147,CAMERON FALLS,ON,-88.35,49.15,229,78.72656294
5149,CARAMAT,ON,-85.8333,49.2667,338,72.12828182
5150,CARIBOU ISLAND,ON,-85.8333,47.3333,186,72.39575289
5157,GERALDTON A,ON,-86.9306,49.7828,348,85.38684902
5161,GERALDTON ONT HYDRO,ON,-86.95,49.6833,338,60.97052702
5163,FLINT,ON,-89.6833,48.35,274,92.8473341
5170,KAKABEKA FALLS,ON,-89.6167,48.4,278,87.57845633
5182,MANITOUWADGE,ON,-85.8,49.15,332,82.95969469
5183,MARATHON,ON,-86.4,48.7167,189,78.14823026
5190,NAKINA A,ON,-86.7,50.1833,325,69.78518356
520,STUIE TWEEDSMUIR LODGE,BC,-126.067,52.3681,162,123.7741975
5213,SCHREIBER,ON,-87.2667,48.8167,302,90.83772585
5219,TERRACE BAY,ON,-87.1,48.8,289,80.94197944
522,TERRACE A,BC,-128.577,54.4664,217,115.5977422
5224,THUNDER BAY A,ON,-89.3272,48.3694,199,86.58037488
523,TERRACE PCC,BC,-128.625,54.5019,67,101.1685362
5235,UPSALA,ON,-90.4667,49.05,484,91.08029014
5239,WHITEFISH LAKE,ON,-89.9167,48.2833,399,91.93231481
5243,THUNDER BAY WPCP,ON,-89.2333,48.4,184,81.19067647
5263,HORNEPAYNE,ON,-84.8,49.2333,329,81.54414166
5272,MISSISSAGI ONT HYDRO,ON,-83.3833,46.4333,226,92.90114718
5274,MONTREAL FALLS,ON,-84.4333,47.2667,306,109.9172595
5277,RAYNER,ON,-83.5,46.3333,244,88.54267421
5281,SAULT STE MARIE 2,ON,-84.3333,46.5333,212,88.94381469
5283,SAULT STE MARIE A,ON,-84.5094,46.4833,192,75.84831008
529,TRIPLE ISLAND,BC,-130.88,54.2947,21,71.02820221
5295,WHITE RIVER,ON,-85.2833,48.6,379,75.17899958
5296,WAWA A,ON,-84.7833,47.9667,287,97.23326294
5300,BISCOTASING,ON,-82.1,47.3,407,82.90477025
5304,CHAPLEAU A,ON,-83.3467,47.82,448,86.57522311
5307,CONISTON,ON,-80.8167,46.4667,237,68.6324281
5308,CONISTON STP,ON,-80.85,46.4833,268,73.01641414
5310,FOLEYET,ON,-82.4333,48.25,329,61.73356285
5316,MASSEY,ON,-82.0247,46.1931,200,81.71742877
5319,MCVITTIES,ON,-80.85,46.2833,213,72.75802655
5320,MONETVILLE,ON,-80.307,46.1425,221,87.15019258
5329,SUDBURY A,ON,-80.7978,46.6256,348,80.93553123
533,KITIMAT HATCHERY,BC,-128.682,54.0436,11,135.6235379
5333,TURBINE,ON,-81.5667,46.3833,206,71.10868008
5339,BONNER LAKE,ON,-82.1236,49.3833,245,81.40503537
5340,COCHRANE,ON,-81.0333,49.0667,275,87.97004505
5346,EARLTON A,ON,-79.85,47.7,243,72.69416269
5348,ENGLEHART,ON,-79.9,47.8167,252,78.31239652
5349,FORT ALBANY,ON,-81.6667,52.2167,15,73.21998244
5354,HUNTA,ON,-81.2667,49.1167,274,89.83162821
5355,INDIAN CHUTE,ON,-80.45,47.85,293,59.18021127
5356,IROQUOIS FALLS,ON,-80.6667,48.75,259,66.21922494
5357,ISLAND FALLS,ON,-81.3833,49.5833,213,72.54650763
5364,KIRKLAND LAKE,ON,-80,48.15,324,88.46316977
5370,MATTICE TCPL,ON,-83.1667,49.6,233,67.00990439
5372,MONTREAL RIVER,ON,-79.4833,47.1167,183,81.5313435
5375,MOOSONEE UA,ON,-80.65,51.2667,10,68.83887486
5386,PORCUPINE ONT HYDRO,ON,-81.2667,48.4667,299,77.00147559
5390,SMOKY FALLS,ON,-82.1667,50.0667,183,74.85865135
5393,TIMMINS VICTOR POWER A,ON,-81.3767,48.5697,295,82.66514164
5397,UPPER NOTCH,ON,-79.5833,47.25,241,80.71041928
5406,CRYSTAL FALLS,ON,-79.8667,46.45,227,85.36650017
5408,DWIGHT,ON,-78.9,45.3833,404,80.15400124
5409,FRENCH R CHAUDIERE DAM,ON,-80.0167,46.1333,198,81.8335341
541,BABINE LAKE PINKUT CREEK,BC,-125.46,54.4464,713,38.04416863
5410,LA CAVE,ON,-78.7333,46.3667,172,80.08700519
5412,LAKE TRAVERSE,ON,-78.0667,45.95,236,63.32605967
5413,MADAWASKA,ON,-77.9833,45.5,316,71.32976083
5416,NORTH BAY,ON,-79.4667,46.3167,201,96.42868376
5418,NORTH BAY A,ON,-79.4228,46.3636,370,88.0091573
5428,GORE BAY,ON,-82.4667,45.9167,190,62.17367174
5431,GORE BAY A,ON,-82.5667,45.8833,194,75.44980183
5440,SOUTH BAYMOUTH,ON,-82.0167,45.5833,182,66.05441484
5447,APPLETON,ON,-76.1128,45.1858,133,124.5373546
5453,AVONMORE,ON,-74.9708,45.17,91,97.89582522
5456,BELLROCK,ON,-76.7667,44.4833,146,81.98746766
546,EQUITY SILVER,BC,-126.277,54.1986,1280,58.28264578
5464,CARLETON PLACE,ON,-76.1667,45.15,137,85.42643146
5467,CATARAQUI TS,ON,-76.6167,44.3667,145,78.86303613
5468,CHALK RIVER AECL,ON,-77.3667,46.05,122,78.32367492
5469,CHATS FALLS,ON,-76.2333,45.4667,94,70.17916162
547,FORT BABINE,BC,-126.617,55.3167,716,53.76296462
5470,CHENAUX,ON,-76.6833,45.5833,84,81.98815747
5477,COMBERMERE,ON,-77.6167,45.3667,286,71.8256847
5480,CORNWALL,ON,-74.7489,45.0156,64,91.24537054
5484,CORNWALL ONT HYDRO,ON,-74.8,45.0333,76,85.96189966
5489,DALHOUSIE L HIGH FALLS,ON,-76.6167,44.9667,160,74.82805217
5490,DALHOUSIE MILLS,ON,-74.4667,45.3167,69,84.22821005
5493,DELTA,ON,-76.1333,44.6167,98,76.1306475
550,HAZELTON TEMLEHAN,BC,-127.733,55.2,122,61.47275179
5504,GLENBURNIE,ON,-76.5,44.3333,114,87.81200082
5505,GLEN GORDON,ON,-74.5333,45.1667,53,95.18040878
5510,GODFREY,ON,-76.6333,44.5667,160,90.69686806
5511,DRUMMOND CENTRE,ON,-76.2528,45.0322,145,82.60039433
5515,HARTINGTON IHD,ON,-76.6903,44.4281,160,74.71934994
5519,KEMPTVILLE,ON,-75.6333,45,99,75.1872792
5521,KILLALOE,ON,-77.4167,45.5667,174,68.41965867
5524,KINGSTON A,ON,-76.5967,44.2186,92,75.21830238
5539,LYNDHURST SHAWMERE,ON,-76.0833,44.5167,87,95.43835356
554,HOUSTON,BC,-126.668,54.3964,610,53.55616033
5541,MALLORYTOWN GRAHAM LAKE,ON,-75.8833,44.5667,122,79.70923221
5553,MORRISBURG,ON,-75.1883,44.9236,82,91.50615172
5562,OMPAH-SEITZ,ON,-76.7839,45.0536,276,104.7863258
5570,OTTAWA CDA,ON,-75.7167,45.3833,79,80.29430138
