ilocy,ilocx,annual_rain (mm),rlat,rlon,lat,lon,station_name,ratio,model_vals
1063,355,152.0,18.09819990461665,-18.5758992367453,60.9458,-135.57299999999998,TAKHINI RIVER RANCH,0.693431656500529,254.2281951904297
1068,398,164.0,18.300022238685507,-16.677728763444573,61.9667,-132.433,ROSS RIVER A,0.5931476867827304,320.6747741699219
1073,341,199.0,18.526790125602272,-19.187411893036145,61.0333,-137.05,OTTER FALLS NCPC,1.1560764435978426,199.64126586914062
1075,1065,192.0,18.615143558311996,12.846172943570908,63.75,-68.55,IQALUIT A,0.9097101215969666,244.78341674804688
1077,391,216.0,18.714427641818464,-16.97524634774574,62.2069,-133.373,FARO A,0.677407060930741,369.81781005859375
1082,381,227.0,18.93170899709905,-17.420633150809767,62.2019,-134.39,DRURY CREEK,0.7488844829768172,351.5562438964844
1090,325,202.0,19.306314193603082,-19.882004589804254,61.3667,-139.05,BURWASH A,1.0724634750354474,218.45030212402344
1090,361,188.0,19.27442878275642,-18.29904922201105,62.1,-136.3,CARMACKS,0.7085308766189587,307.7392272949219
1109,360,196.0,20.14035408625786,-18.339820927933953,62.83,-137.311,PELLY RANCH,0.6604959871909034,344.1673583984375
1112,485,178.0,20.25328633221057,-12.797273633836445,65.2825,-126.8,NORMAN WELLS A,0.7653421899660255,269.7417297363281
1117,383,205.0,20.495251114049235,-17.3192127506522,63.6167,-135.86700000000002,MAYO A,0.6450089455334743,368.61407470703125
1120,321,295.0,20.64611864520335,-20.05859822861877,62.4103,-140.868,BEAVER CREEK A,1.0964473826833332,312.0455627441406
1125,368,216.0,20.846313884986,-18.01120665574183,63.5942,-137.523,MCQUESTEN,0.7120939792845424,351.8035583496094
1130,839,108.0,21.067501083406018,2.8624662073599754,68.4333,-89.7167,PELLY BAY,0.6589972991053102,190.07452392578125
1131,875,88.0,21.12615228933823,4.467676573336247,68.3,-85.6667,MACKAR INLET,0.5246999827325555,194.5160369873047
1132,611,142.0,21.164734286306757,-7.243285175467381,67.8167,-115.14399999999999,KUGLUKTUK A,0.7260790551667033,226.82359313964844
1132,767,70.0,21.168306359986623,-0.31208441667822434,68.6667,-97.8,GLADMAN POINT A,0.4920024251466308,165.0116424560547
1132,838,117.0,21.171325355428674,2.8195155780120023,68.5406,-89.7972,KUGAARUK A,0.727898561352861,186.42269897460938
1133,733,69.0,21.206240756642092,-1.8464907508712933,68.65,-101.73299999999999,JENNY LIND ISLAND A,0.49237131563459524,162.532470703125
1136,806,79.0,21.348441463074685,1.3830280715582626,68.8167,-93.4333,SHEPHERD BAY A,0.5142833382697061,178.15927124023438
1138,478,142.0,21.43649385346484,-13.128040407683226,66.2408,-128.651,FORT GOOD HOPE A,0.6451415041005373,255.28021240234375
1142,359,204.0,21.598938834154087,-18.407519961095826,64.0431,-139.128,DAWSON A,0.6616328663850114,357.5994873046875
1142,669,68.0,21.61343274960767,-4.674782885449549,68.75,-109.06700000000001,BYRON BAY A,0.4757788627653077,165.7629852294922
1143,632,68.0,21.661324385943654,-6.322944136993754,68.5,-113.21700000000001,LADY FRANKLIN POINT A,0.5113606367461967,154.22877502441406
1145,372,242.0,21.73894445535399,-17.812141403928933,64.4539,-138.216,KLONDIKE,0.7124797716376828,393.9368591308594
1146,704,75.0,21.771353847100382,-3.1159972251081784,69.1081,-105.13799999999999,CAMBRIDGE BAY A,0.6053694925654912,143.6893310546875
1149,912,99.0,21.893848234284437,6.082122147370087,68.7758,-81.2425,HALL BEACH A,0.6262743462247624,183.3387908935547
1153,804,80.0,22.07830769192602,1.287569506056761,69.55,-93.5833,TALOYOAK A,0.5879176023087324,157.8182830810547
1160,1100,99.0,22.39945260697579,14.412454916130438,66.5833,-61.6167,CAPE DYER A,0.5813779582688705,197.49696350097656
1163,383,202.0,22.530242253560633,-17.333178451357075,65.3603,-138.305,OGILVIE RIVER,0.6951291487540958,337.0308532714844
1164,963,90.0,22.577846279580037,8.34718788299684,68.8986,-75.1408,LONGSTAFF BLUFF,0.5144385682533621,202.90501403808594
1169,998,105.0,22.807411148594248,9.909844813640515,68.65,-71.1667,DEWAR LAKES,0.5898636428909055,206.453125
1171,1071,34.0,22.868701178463567,13.129046420759014,67.5356,-63.7889,FOX FIVE,0.26886112877303625,146.6677703857422
1179,1036,49.0,23.241209751869288,11.583229823915062,68.4725,-66.8153,CAPE HOOPER,0.3484585828821776,163.09051513671875
1184,575,92.0,23.44235374761187,-8.826311309401945,69.5833,-120.8,CLINTON POINT,0.5472784457460137,194.9679718017578
1187,438,151.0,23.586047638590955,-14.908155623488529,67.4078,-134.86,FORT MCPHERSON A,0.7713172394978248,227.05323791503906
1199,460,118.0,24.11612349673207,-13.935204799901314,68.3042,-133.483,INUVIK A,0.694348356397528,197.10079956054688
1202,608,73.0,24.25448065255198,-7.375032573428336,70.7628,-117.806,ULUKHAKTOK A,0.5560032928156105,152.27523803710938
1207,549,69.0,24.460936365558343,-9.983429469768042,70.1667,-124.71700000000001,CAPE PARRY A,0.4156331122724064,192.54078674316406
1212,400,144.0,24.7216824726706,-16.594913935534528,67.5706,-139.839,OLD CROW A,0.6504729228869913,256.75390625
1215,514,66.0,24.832678410066798,-11.546456477131793,69.9333,-128.967,NICHOLSON PENINSULA,0.49009408217013883,156.18821716308594
1215,1003,52.0,24.854671892755793,10.111462339176834,70.4861,-68.5167,CLYDE A,0.4225498162706222,142.72801208496094
1219,477,77.0,25.028017177100875,-13.181003907270492,69.4333,-133.026,TUKTOYAKTUK A,0.5585963091115581,159.8734893798828
1220,477,73.0,25.03831355202299,-13.16333698797708,69.45,-133.0,TUKTOYAKTUK,0.5295783190278408,159.8734893798828
1227,438,125.0,25.359134172031187,-14.871314613656038,68.95,-137.217,SHINGLE POINT A,0.8053904930781058,180.00613403320312
1237,865,80.0,25.80233571453571,3.997272618323252,72.9833,-84.6167,NANISIVIK A,0.721609353314357,128.5794677734375
1240,914,76.0,25.95102437247518,6.194640307498111,72.6894,-77.9689,POND INLET A,0.8343707704869417,105.64241027832031
1246,562,51.0,26.222748150746305,-9.3888415938028,72.0,-125.26700000000001,SACHS HARBOUR A,0.4805380285576978,123.09097290039062
1252,425,84.0,26.46237673783208,-15.465895824824763,69.5833,-140.183,KOMAKUK BEACH A,0.6106468218930988,159.54124450683594
1269,788,55.0,27.224762925109236,0.6018099385145664,74.7169,-94.9694,RESOLUTE CARS,0.5028207343349892,126.86251068115234
1322,640,27.0,29.59681105435813,-5.969241673105273,76.2333,-119.333,MOULD BAY A,0.31667265265136435,98.8864974975586
1391,826,28.0,32.64541886648805,2.272431308433523,79.9833,-85.9333,EUREKA A,0.267715808795385,121.30195617675781
1472,894,16.0,36.222662646628834,5.2749625457498235,82.5178,-62.2806,ALERT,0.1599075754344072,116.0472183227539
